Date,Coal Production,Natural Gas (Dry) Production,Crude Oil Production,Natural Gas Plant Liquids Production,Total Fossil Fuels Production,Nuclear Electric Power Production,Hydroelectric Power Production,Geothermal Energy Production,Solar Energy Production,Wind Energy Production,Biomass Energy Production,Total Renewable Energy Production,Total Primary Energy Production,Coal Consumption,Natural Gas Consumption (Excluding Supplemental Gaseous Fuels),Petroleum Consumption (Excluding Biofuels),Total Fossil Fuels Consumption,Nuclear Electric Power Consumption,Hydroelectric Power Consumption,Geothermal Energy Consumption,Solar Energy Consumption,Wind Energy Consumption,Biomass Energy Consumption,Total Renewable Energy Consumption,Total Primary Energy Consumption,Aviation Gasoline CO2 Emissions,"Coal, Including Coal Coke Net Imports, CO2 Emissions","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions",Hydrocarbon Gas Liquids CO2 Emissions,Jet Fuel CO2 Emissions,Kerosene CO2 Emissions,Lubricants CO2 Emissions,"Motor Gasoline, Excluding Ethanol, CO2 Emissions","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions",Other Petroleum Products CO2 Emissions,Petroleum Coke CO2 Emissions,"Petroleum, Excluding Biofuels, CO2 Emissions",Residual Fuel Oil CO2 Emissions,Total Energy CO2 Emissions,GDP,Employment Rate,Industrial Output
1984-10-01,1.535976,1.47165,1.601235,0.191426,4.800286,0.268621,0.071968,0.002426,2e-06,3e-06,0.251974,0.326373,5.39528,1.395014,1.208513,2.599145,5.19925,0.268621,0.071968,0.002426,2e-06,3e-06,0.251974,0.326373,5.807726,0.214,131.643,36.84,7.285,15.147,1.07,1.139,78.043,63.106,8.117,5.124,168.579,15.599,363.328,4148.551,59.8,54.4827
1984-11-01,1.417188,1.46868,1.562271,0.188486,4.636625,0.266462,0.076704,0.002396,1e-06,3e-06,0.244068,0.323172,5.226259,1.393904,1.424191,2.521827,5.337341,0.266462,0.076704,0.002396,1e-06,3e-06,0.244068,0.323172,5.937855,0.252,131.706,36.454,7.273,13.858,2.147,0.995,76.317,74.455,6.757,3.86,167.063,19.149,373.224,4175.756666666667,59.86666666666667,54.54513333333333
1984-12-01,1.40456,1.593666,1.599623,0.191467,4.789315,0.334742,0.088949,0.002656,0,4e-06,0.252042,0.343652,5.467709,1.470103,1.771942,2.547104,5.788606,0.334742,0.088949,0.002656,0,4e-06,0.252042,0.343652,6.47774,0.181,139.227,38.184,7.568,15.386,1.763,0.862,76.019,92.841,9.223,3.886,170.47,17.399,402.539,4202.962333333333,59.93333333333333,54.60756666666667
1985-01-01,1.492863,1.615285,1.571371,0.189303,4.868823,0.384371,0.094973,0.002641,2e-06,2e-06,0.256315,0.353933,5.607126,1.599226,2.155823,2.672391,6.42789,0.384371,0.094973,0.002641,2e-06,2e-06,0.256315,0.353933,7.175982,0.234,151.518,46.157,9.247,15.298,3.073,0.95,73.623,112.983,6.212,3.913,180.358,21.651,444.858,4230.168,60.0,54.67
1985-02-01,1.47039,1.467027,1.465631,0.170513,4.573561,0.32729,0.089219,0.002332,0,4e-06,0.231512,0.323067,5.223918,1.405395,2.206765,2.419434,6.03303,0.32729,0.089219,0.002332,0,4e-06,0.231512,0.323067,6.691493,0.194,133.392,40.079,7.453,13.167,2.032,1.024,69.003,115.772,7.435,3.9,162.338,18.052,411.503,4251.741,60.0,54.68383333333333
1985-03-01,1.700255,1.464106,1.635269,0.186107,4.985737,0.32972,0.085029,0.002715,0,2e-06,0.256336,0.344083,5.659539,1.385744,1.767205,2.557334,5.710393,0.32972,0.085029,0.002715,0,2e-06,0.256336,0.344083,6.396633,0.279,131.448,41.216,6.781,14.413,0.896,1.049,77.285,92.569,6.684,4.667,170.683,17.411,394.7,4273.313999999999,60.0,54.69766666666667
1985-04-01,1.673948,1.379719,1.573534,0.178059,4.80526,0.28104,0.084276,0.002378,4e-06,2e-06,0.247599,0.334259,5.420559,1.319424,1.481028,2.501434,5.302405,0.28104,0.084276,0.002378,4e-06,2e-06,0.247599,0.334259,5.927452,0.328,125.516,36.079,5.168,14.972,0.926,1.094,78.064,77.506,8.366,4.042,164.977,15.938,368.0,4294.887,60.0,54.7115
1985-05-01,1.714221,1.365195,1.641939,0.185379,4.906735,0.304823,0.091284,0.002473,5e-06,1e-06,0.255881,0.349644,5.561202,1.384445,1.17293,2.592054,5.146409,0.304823,0.091284,0.002473,5e-06,1e-06,0.255881,0.349644,5.812028,0.308,131.069,34.747,5.73,14.022,0.825,1.104,81.876,61.271,8.403,5.306,169.239,16.918,361.578,4325.515666666666,60.03333333333333,54.682900000000004
1985-06-01,1.601684,1.318821,1.569787,0.179755,4.670048,0.32755,0.082425,0.002382,5e-06,1e-06,0.247643,0.332457,5.330055,1.431061,1.100814,2.503708,5.033449,0.32755,0.082425,0.002382,5e-06,1e-06,0.247643,0.332457,5.705607,0.297,135.264,33.458,5.658,13.664,1.015,1.019,78.525,57.527,8.191,4.391,160.992,14.774,353.783,4356.144333333334,60.06666666666667,54.6543
1985-07-01,1.514022,1.350741,1.608978,0.18237,4.656111,0.373727,0.073612,0.002619,4e-06,0,0.256159,0.332393,5.362231,1.584552,1.14242,2.584345,5.309635,0.373727,0.073612,0.002619,4e-06,0,0.256159,0.332393,6.030259,0.374,149.753,32.483,5.832,15.069,0.666,0.964,81.276,59.721,7.653,5.189,164.986,15.48,374.459,4386.773,60.1,54.6257
1985-08-01,1.741329,1.347676,1.58271,0.185435,4.85715,0.369775,0.06898,0.002737,7e-06,1e-06,0.256301,0.328026,5.55495,1.561888,1.141786,2.693552,5.395869,0.369775,0.06898,0.002737,7e-06,1e-06,0.256301,0.328026,6.109101,0.379,147.677,35.144,5.552,14.965,1.135,1.114,83.981,59.703,8.209,5.716,173.292,17.096,380.672,4405.88,60.2,54.7291
1985-09-01,1.617873,1.320837,1.557938,0.17729,4.673938,0.366541,0.064761,0.002602,5e-06,3e-06,0.247997,0.315367,5.355845,1.424542,1.065341,2.43853,4.925617,0.366541,0.064761,0.002602,5e-06,3e-06,0.247997,0.315367,5.620093,0.307,134.683,33.219,6.289,14.493,0.951,0.931,74.403,55.643,6.375,3.907,155.471,14.596,345.796,4424.987,60.3,54.832499999999996
1985-10-01,1.753049,1.376261,1.612794,0.187277,4.929382,0.331461,0.069105,0.002491,3e-06,2e-06,0.256175,0.327776,5.58862,1.389491,1.171877,2.647682,5.207793,0.331461,0.069105,0.002491,3e-06,2e-06,0.256175,0.327776,5.878616,0.291,131.542,38.658,7.96,15.579,1.246,1.073,79.982,61.194,6.587,5.031,171.652,15.245,364.388,4444.094,60.4,54.9359
1985-11-01,1.514883,1.380646,1.548942,0.18688,4.63135,0.320428,0.079075,0.003075,1e-06,1e-06,0.24807,0.330222,5.282,1.385921,1.345754,2.499163,5.228088,0.320428,0.079075,0.003075,1e-06,1e-06,0.24807,0.330222,5.889734,0.207,131.096,35.441,7.001,15.299,1.275,0.842,75.982,70.368,5.701,5.122,165.128,18.258,366.593,4465.3606666666665,60.43333333333333,55.0466
1985-12-01,1.530649,1.594066,1.623513,0.1954,4.943628,0.358837,0.087328,0.003372,1e-06,0,0.256246,0.346947,5.649413,1.606739,1.951717,2.757676,6.315121,0.358837,0.087328,0.003372,1e-06,0,0.256246,0.346947,7.032092,0.28,152.068,43.37,9.224,16.671,3.21,0.761,78.773,102.258,6.064,4.702,184.753,21.698,439.079,4486.627333333334,60.46666666666667,55.1573
1986-01-01,1.711531,1.590844,1.642838,0.197965,5.143178,0.383159,0.073934,0.003438,2e-06,1e-06,0.249178,0.326552,5.85289,1.628376,2.205211,2.680492,6.514033,0.383159,0.073934,0.003438,2e-06,1e-06,0.249178,0.326552,7.236036,0.218,154.607,44.369,8.733,15.989,2.191,0.516,75.404,115.501,6.663,5.071,179.744,20.589,449.852,4507.894,60.5,55.268
1986-02-01,1.588455,1.379224,1.489759,0.177299,4.634737,0.346156,0.080075,0.002953,2e-06,1e-06,0.224922,0.307952,5.288845,1.412688,1.930555,2.442941,5.785886,0.346156,0.080075,0.002953,2e-06,1e-06,0.224922,0.307952,6.449229,0.205,134.216,41.115,7.113,14.298,1.628,0.889,67.761,101.09,7.088,4.971,164.595,19.527,399.901,4520.376,60.53333333333333,55.160466666666665
1986-03-01,1.695601,1.464062,1.620595,0.185657,4.965916,0.325549,0.098081,0.003071,3e-06,2e-06,0.248837,0.349995,5.64146,1.385114,1.772385,2.727101,5.883728,0.325549,0.098081,0.003071,3e-06,2e-06,0.248837,0.349995,6.567422,0.308,131.661,42.217,6.654,14.854,1.603,1.148,80.656,92.742,8.943,5.289,182.662,20.99,407.065,4532.858,60.56666666666667,55.052933333333335
1986-04-01,1.636466,1.315141,1.542319,0.170546,4.664471,0.322413,0.094922,0.002769,5e-06,2e-06,0.240788,0.338487,5.325371,1.264564,1.380229,2.594758,5.239137,0.322413,0.094922,0.002769,5e-06,2e-06,0.240788,0.338487,5.908141,0.347,120.502,37.448,5.243,15.096,0.668,1.069,79.735,72.144,8.311,3.425,171.196,19.856,363.842,4545.34,60.6,54.9454
1986-05-01,1.597618,1.340462,1.588991,0.178538,4.70561,0.337725,0.093958,0.002798,6e-06,3e-06,0.248822,0.345587,5.388922,1.32118,1.192312,2.696101,5.206938,0.337725,0.093958,0.002798,6e-06,3e-06,0.248822,0.345587,5.899898,0.379,125.416,36.817,4.917,15.456,0.87,1.176,82.414,62.272,9.29,4.864,175.858,19.676,363.545,4566.116333333333,60.666666666666664,55.0172
1986-06-01,1.586797,1.282181,1.50046,0.168414,4.537852,0.331481,0.090562,0.003036,5e-06,2e-06,0.240837,0.334442,5.203775,1.46356,1.059219,2.624776,5.147695,0.331481,0.090562,0.003036,5e-06,2e-06,0.240837,0.334442,5.822855,0.371,138.781,32.819,4.422,15.849,0.38,1.116,80.909,55.313,8.563,5.847,169.77,19.493,363.863,4586.892666666667,60.733333333333334,55.089
1986-07-01,1.48125,1.323357,1.556998,0.174436,4.536041,0.379718,0.083094,0.003221,6e-06,2e-06,0.249011,0.335334,5.251093,1.64801,1.053847,2.750898,5.451039,0.379718,0.083094,0.003221,6e-06,2e-06,0.249011,0.335334,6.17625,0.385,155.59,34.56,4.943,16.406,0.795,0.991,86.231,55.063,6.817,3.741,176.938,22.068,387.591,4607.669,60.8,55.1608
1986-08-01,1.671805,1.32336,1.505564,0.167179,4.667907,0.396534,0.073104,0.003214,6e-06,2e-06,0.249176,0.325501,5.389942,1.515011,1.016637,2.80541,5.331362,0.396534,0.073104,0.003214,6e-06,2e-06,0.249176,0.325501,6.066354,0.415,142.715,34.942,5.41,16.769,1.27,0.985,86.223,53.091,8.81,4.843,181.401,21.733,377.206,4624.321666666667,60.83333333333333,55.36963333333333
1986-09-01,1.638899,1.258956,1.449089,0.164439,4.511383,0.387113,0.072767,0.002693,5e-06,0,0.241074,0.316539,5.215036,1.401321,0.960084,2.586916,4.947904,0.387113,0.072767,0.002693,5e-06,0,0.241074,0.316539,5.663063,0.651,132.68,32.77,6.265,15.849,0.704,1.082,77.04,50.159,7.848,5.6,166.159,18.35,348.998,4640.974333333334,60.86666666666667,55.57846666666667
1986-10-01,1.750646,1.333276,1.513707,0.170889,4.768518,0.383103,0.073498,0.002647,4e-06,1e-06,0.248974,0.325125,5.476746,1.355954,1.037874,2.771165,5.164399,0.383103,0.073498,0.002647,4e-06,1e-06,0.248974,0.325125,5.882922,0.303,128.454,38.805,8.0,15.764,1.287,1.073,84.075,54.227,7.25,4.015,178.993,18.42,361.674,4657.627,60.9,55.7873
1986-11-01,1.538049,1.414165,1.463769,0.175761,4.591745,0.369674,0.079755,0.002291,3e-06,0,0.241122,0.323172,5.28459,1.366752,1.271522,2.612738,5.247547,0.369674,0.079755,0.002291,3e-06,0,0.241122,0.323172,5.950116,0.24,129.192,37.099,8.374,16.555,1.465,0.877,77.202,66.552,6.82,4.231,172.557,19.693,368.301,4679.136666666667,60.96666666666667,56.032466666666664
1986-12-01,1.612349,1.515772,1.501771,0.181756,4.811648,0.417484,0.089397,0.003038,1e-06,0,0.249352,0.341787,5.570919,1.497876,1.711484,2.857621,6.066258,0.417484,0.089397,0.003038,1e-06,0,0.249352,0.341787,6.836703,0.252,141.92,44.341,8.952,17.918,2.02,0.74,82.834,89.712,6.415,4.817,192.253,23.964,423.885,4700.646333333333,61.03333333333333,56.277633333333334
1987-01-01,1.637161,1.586308,1.52475,0.183564,4.931783,0.417417,0.087702,0.003051,0,0,0.244137,0.33489,5.68409,1.563157,2.179929,2.778384,6.520368,0.417417,0.087702,0.003051,0,0,0.244137,0.33489,7.285959,0.211,147.991,44.101,9.114,16.905,2.014,1.084,75.786,114.22,8.401,6.512,186.136,22.008,448.347,4722.156,61.1,56.5228
1987-02-01,1.570964,1.425523,1.362304,0.169535,4.528326,0.382159,0.073264,0.002829,2e-06,0,0.220511,0.296606,5.207091,1.357526,1.968916,2.551887,5.879311,0.382159,0.073264,0.002829,2e-06,0,0.220511,0.296606,6.572796,0.211,128.867,40.256,7.372,15.983,1.723,1.058,71.186,103.211,8.375,4.366,170.554,20.023,402.632,4750.157333333334,61.2,56.86026666666667
1987-03-01,1.66293,1.505676,1.521908,0.185338,4.875851,0.389382,0.080279,0.003102,3e-06,0,0.244157,0.327541,5.592775,1.372447,1.7931,2.699987,5.863944,0.389382,0.080279,0.003102,3e-06,0,0.244157,0.327541,6.595795,0.278,129.978,41.527,7.023,16.925,1.346,1.207,80.765,93.967,7.485,4.856,179.47,18.056,403.415,4778.158666666666,61.3,57.19773333333333
1987-04-01,1.557431,1.403143,1.478681,0.178448,4.617703,0.349992,0.076163,0.002924,4e-06,0,0.236139,0.315231,5.282926,1.322692,1.472949,2.674699,5.470761,0.349992,0.076163,0.002924,4e-06,0,0.236139,0.315231,6.151443,0.283,125.882,38.574,6.048,16.139,0.539,1.216,82.086,77.111,9.208,4.827,175.659,16.74,378.652,4806.16,61.4,57.5352
1987-05-01,1.550039,1.387096,1.498871,0.183919,4.619925,0.358374,0.083712,0.003072,4e-06,1e-06,0.244007,0.330797,5.309095,1.419056,1.212924,2.687267,5.319684,0.358374,0.083712,0.003072,4e-06,1e-06,0.244007,0.330797,6.021021,0.326,134.773,35.776,5.139,16.209,0.619,1.072,86.52,63.388,8.939,4.522,174.178,15.056,372.339,4832.291666666667,61.5,57.896
1987-06-01,1.689563,1.328514,1.440465,0.177191,4.635733,0.38176,0.072271,0.003155,6e-06,3e-06,0.236522,0.311957,5.32945,1.553622,1.125283,2.737218,5.417632,0.38176,0.072271,0.003155,6e-06,3e-06,0.236522,0.311957,6.125305,0.306,147.232,35.985,5.168,16.304,0.749,1.242,84.616,58.762,9.344,5.09,175.901,17.098,381.895,4858.423333333333,61.6,58.256800000000005
1987-07-01,1.529582,1.347142,1.483536,0.183496,4.543756,0.41826,0.069864,0.003262,6e-06,4e-06,0.244359,0.317495,5.279512,1.731657,1.118428,2.874513,5.724864,0.41826,0.069864,0.003262,6e-06,4e-06,0.244359,0.317495,6.476463,0.314,164.015,36.176,5.933,17.222,0.658,1.148,87.921,58.434,9.092,5.675,183.732,19.594,406.181,4884.555,61.7,58.6176
1987-08-01,1.769251,1.371097,1.476146,0.182239,4.798734,0.431801,0.063744,0.00325,4e-06,1e-06,0.244396,0.311395,5.54193,1.719952,1.151681,2.746301,5.618573,0.431801,0.063744,0.00325,4e-06,1e-06,0.244396,0.311395,6.376964,0.327,162.968,34.049,5.47,17.559,0.834,1.062,85.104,60.156,8.417,6.072,176.106,17.213,399.23,4925.701333333333,61.766666666666666,59.0833
1987-09-01,1.808062,1.307841,1.427745,0.177558,4.721206,0.414191,0.062756,0.003032,3e-06,1e-06,0.236298,0.30209,5.437486,1.484318,1.068976,2.704211,5.26135,0.414191,0.062756,0.003032,3e-06,1e-06,0.236298,0.30209,5.988769,0.259,141.306,36.602,6.37,16.314,0.9,1.057,80.865,55.817,7.134,4.494,172.352,18.357,369.475,4966.847666666667,61.833333333333336,59.549
1987-10-01,1.885113,1.422251,1.503778,0.185865,4.997007,0.381045,0.061964,0.00307,2e-06,0,0.244059,0.309095,5.687146,1.448063,1.250133,2.827616,5.527906,0.381045,0.061964,0.00307,2e-06,0,0.244059,0.309095,6.229209,0.271,137.807,41.996,7.424,18.2,1.605,1.046,84.722,65.292,6.457,5.658,183.017,15.637,386.115,5007.994,61.9,60.0147
1987-11-01,1.73714,1.464474,1.461107,0.183743,4.846465,0.390924,0.058272,0.002968,1e-06,0,0.236197,0.297439,5.534829,1.433762,1.450775,2.630898,5.517998,0.390924,0.058272,0.002968,1e-06,0,0.236197,0.297439,6.216288,0.192,136.592,37.827,7.25,16.292,1.365,0.878,80.26,75.889,5.894,5.502,172.521,17.061,385.002,5029.786666666667,61.93333333333333,60.19853333333333
1987-12-01,1.743868,1.586754,1.495495,0.188036,5.014152,0.438627,0.072753,0.003049,1e-06,1e-06,0.244104,0.319908,5.772687,1.602198,1.846705,2.905377,6.352849,0.438627,0.072753,0.003049,1e-06,1e-06,0.244104,0.319908,7.121705,0.177,152.074,44.216,8.529,18.168,1.968,1.114,84.094,96.726,8.708,5.567,193.532,20.989,442.332,5051.579333333333,61.96666666666667,60.38236666666667
1988-01-01,1.649486,1.633857,1.483309,0.18357,4.950223,0.473469,0.076171,0.003078,2e-06,2e-06,0.255331,0.334583,5.758275,1.684214,2.237883,2.895584,6.820914,0.473469,0.076171,0.003078,2e-06,2e-06,0.255331,0.334583,7.639767,0.251,160.094,47.489,10.046,19.362,2.275,0.918,77.618,117.401,7.098,5.807,195.176,24.312,472.671,5073.372,62.0,60.5662
1988-02-01,1.681541,1.487722,1.408518,0.174598,4.752379,0.447892,0.066029,0.002648,3e-06,0,0.238853,0.307533,5.507804,1.539149,2.085677,2.775957,6.402514,0.447892,0.066029,0.002648,3e-06,0,0.238853,0.307533,7.169056,0.222,146.278,44.411,8.346,17.549,1.697,1.109,76.367,109.342,7.781,5.273,185.998,23.244,441.617,5112.26,62.06666666666667,60.74183333333333
1988-03-01,1.838611,1.551993,1.505605,0.190269,5.086477,0.465555,0.067539,0.003087,4e-06,0,0.255385,0.326015,5.878048,1.48558,1.910986,2.949037,6.351358,0.465555,0.067539,0.003087,4e-06,0,0.255385,0.326015,7.153663,0.28,141.838,47.227,7.358,17.244,1.299,1.187,84.924,100.035,9.67,6.017,196.807,21.602,438.68,5151.148,62.13333333333333,60.91746666666667
1988-04-01,1.650325,1.42074,1.442048,0.182032,4.695146,0.424786,0.066195,0.002794,2e-06,0,0.247241,0.316232,5.436163,1.368241,1.498021,2.689981,5.560392,0.424786,0.066195,0.002794,2e-06,0,0.247241,0.316232,6.310045,0.257,130.591,36.997,5.2,16.679,0.846,1.036,83.388,78.332,9.595,5.399,178.062,18.666,386.985,5190.036,62.2,61.0931
1988-05-01,1.621095,1.454528,1.479516,0.189208,4.744347,0.430975,0.073601,0.002747,4e-06,0,0.255188,0.331539,5.506862,1.418454,1.333133,2.716171,5.466201,0.430975,0.073601,0.002747,4e-06,0,0.255188,0.331539,6.236163,0.362,134.643,37.315,5.32,16.96,0.877,1.216,84.693,69.59,10.25,5.99,176.702,13.719,380.935,5220.969,62.266666666666666,61.167
1988-06-01,1.674653,1.382694,1.421592,0.181837,4.660775,0.467326,0.065346,0.002913,5e-06,0,0.24734,0.315603,5.443705,1.601226,1.19723,2.774459,5.577641,0.467326,0.065346,0.002913,5e-06,0,0.24734,0.315603,6.36945,0.339,152.255,36.871,4.989,17.05,0.58,1.032,87.733,62.427,10.102,4.057,178.094,15.341,392.775,5251.902,62.333333333333336,61.240899999999996
1988-07-01,1.515623,1.40097,1.445528,0.188135,4.550257,0.528281,0.058636,0.003169,4e-06,0,0.255582,0.317391,5.395928,1.748765,1.203533,2.804455,5.763547,0.528281,0.058636,0.003169,4e-06,0,0.255582,0.317391,6.620819,0.36,166.431,35.245,5.541,17.409,0.726,1.029,86.769,62.773,10.863,4.764,180.512,17.806,409.715,5282.835,62.4,61.3148
1988-08-01,1.932989,1.420649,1.452662,0.18791,4.994209,0.519872,0.056923,0.003024,4e-06,0,0.255815,0.315766,5.829847,1.819299,1.250795,2.945102,6.018489,0.519872,0.056923,0.003024,4e-06,0,0.255815,0.315766,6.86673,0.307,172.512,38.348,5.873,17.875,0.733,1.148,87.633,65.207,11.216,6.327,188.77,19.309,426.489,5321.726333333333,62.46666666666667,61.46216666666667
1988-09-01,1.824305,1.340479,1.373713,0.182411,4.720908,0.49056,0.056241,0.002899,3e-06,0,0.247357,0.3065,5.517968,1.522329,1.124432,2.765934,5.415734,0.49056,0.056241,0.002899,3e-06,0,0.247357,0.3065,6.221064,0.295,144.755,36.442,6.772,17.077,1.012,1.094,83.094,58.546,8.366,5.333,176.898,17.414,380.199,5360.617666666667,62.53333333333333,61.60953333333333
1988-10-01,1.772923,1.456516,1.442483,0.193161,4.865084,0.451551,0.052265,0.002954,0,0,0.255517,0.310737,5.627372,1.498257,1.259569,2.942807,5.704981,0.451551,0.052265,0.002954,0,0,0.255517,0.310737,6.474842,0.274,142.808,42.955,7.573,18.497,1.124,1.063,84.323,65.663,10.554,5.077,191.092,19.652,399.562,5399.509,62.6,61.7569
1988-11-01,1.817499,1.483904,1.39606,0.187524,4.884987,0.419662,0.063762,0.002933,0,0,0.247096,0.313792,5.618441,1.493134,1.485535,2.850221,5.829882,0.419662,0.063762,0.002933,0,0,0.247096,0.313792,6.569114,0.218,141.921,41.113,7.81,17.266,1.455,1.079,82.81,77.598,9.042,5.744,187.839,21.301,407.358,5436.757,62.7,61.8541
1988-12-01,1.758589,1.564545,1.427896,0.190033,4.941064,0.467038,0.068748,0.002898,0,0,0.255345,0.326992,5.735093,1.667662,1.861598,3.063919,6.596231,0.467038,0.068748,0.002898,0,0,0.255345,0.326992,7.395219,0.222,158.601,47.52,9.187,19.136,1.982,0.803,85.17,97.459,9.284,6.269,205.234,25.661,461.295,5474.005,62.8,61.951299999999996
1989-01-01,1.793202,1.584724,1.427124,0.194211,4.999261,0.490288,0.073277,0.005154,0.002821,0.000497,0.266572,0.348321,5.83787,1.661361,2.093063,2.872847,6.634584,0.490288,0.073277,0.005154,0.002821,0.000497,0.266572,0.348321,7.47793,0.248,158.481,44.092,8.885,18.734,1.79,0.993,78.221,109.912,8.422,6.934,192.068,23.75,460.863,5511.253,62.9,62.0485
1989-02-01,1.64259,1.464457,1.264843,0.169361,4.541252,0.409824,0.065188,0.004654,0.003041,0.000763,0.243927,0.317572,5.268648,1.570485,2.082145,2.697285,6.352085,0.409824,0.065188,0.004654,0.003041,0.000763,0.243927,0.317572,7.085748,0.16,149.304,41.317,8.26,17.289,1.486,1.045,74.57,109.385,9.127,4.654,180.624,22.717,439.676,5544.989666666666,62.9,61.96886666666666
1989-03-01,1.947441,1.552134,1.361967,0.192536,5.054078,0.419471,0.079268,0.005438,0.00422,0.000873,0.268315,0.358115,5.831664,1.558177,2.022197,3.003263,6.586898,0.419471,0.079268,0.005438,0.00422,0.000873,0.268315,0.358115,7.366579,0.275,148.423,45.754,7.629,18.462,1.08,1.307,86.063,106.141,11.288,4.777,199.327,22.691,454.292,5578.726333333333,62.9,61.88923333333334
1989-04-01,1.686912,1.4781,1.35225,0.189032,4.706294,0.354476,0.084295,0.004797,0.00466,0.000812,0.251946,0.346511,5.407281,1.421056,1.650696,2.693884,5.772522,0.354476,0.084295,0.004797,0.00466,0.000812,0.251946,0.346511,6.476837,0.318,135.967,38.425,5.992,16.207,0.812,1.081,80.324,86.502,9.746,4.66,177.406,19.84,400.265,5612.463,62.9,61.8096
1989-05-01,1.802733,1.497715,1.405355,0.189024,4.894828,0.405739,0.0982,0.005064,0.005109,0.000697,0.241235,0.350304,5.650871,1.465828,1.413189,2.778194,5.66289,0.405739,0.0982,0.005064,0.005109,0.000697,0.241235,0.350304,6.422993,0.291,139.911,39.424,5.242,16.442,0.661,1.362,85.594,73.937,9.577,6.262,181.224,16.369,395.473,5640.097,62.93333333333333,61.68156666666667
1989-06-01,1.716177,1.436696,1.32664,0.170159,4.649672,0.454815,0.090614,0.004984,0.005175,0.000534,0.248447,0.349753,5.45424,1.571761,1.262426,2.849206,5.687456,0.454815,0.090614,0.004984,0.005175,0.000534,0.248447,0.349753,6.497441,0.267,149.526,38.782,5.128,18.005,0.815,1.163,87.32,65.965,10.671,5.162,184.636,17.323,400.515,5667.731,62.96666666666667,61.553533333333334
1989-07-01,1.45087,1.464506,1.338444,0.179867,4.433687,0.553819,0.079373,0.005069,0.005476,0.000485,0.261318,0.35172,5.339226,1.705408,1.288763,2.771958,5.769796,0.553819,0.079373,0.005069,0.005476,0.000485,0.261318,0.35172,6.682684,0.314,162.048,34.66,5.068,17.642,0.627,0.938,84.615,67.368,10.045,5.477,178.197,18.812,408.015,5695.365,63.0,61.4255
1989-08-01,1.989536,1.454001,1.356494,0.175448,4.975478,0.581511,0.070675,0.004919,0.005389,0.000352,0.276985,0.35832,5.915309,1.717331,1.282892,2.924922,5.927662,0.581511,0.070675,0.004919,0.005389,0.000352,0.276985,0.35832,6.873345,0.429,162.928,39.587,5.379,18.399,0.533,1.124,89.496,67.031,9.519,6.537,187.412,16.409,417.772,5712.655666666667,63.0,61.5049
1989-09-01,1.853718,1.383898,1.31333,0.167159,4.718105,0.474507,0.066237,0.004609,0.004941,0.000956,0.264811,0.341553,5.534165,1.550947,1.242952,2.719971,5.515428,0.474507,0.066237,0.004609,0.004941,0.000956,0.264811,0.341553,6.334581,0.281,147.25,37.325,6.275,18.205,0.552,1.054,81.26,64.927,9.776,5.186,174.221,14.309,386.787,5729.946333333333,63.0,61.5843
1989-10-01,1.957229,1.451818,1.34001,0.172451,4.921508,0.460972,0.070285,0.004835,0.004501,0.000599,0.276462,0.356682,5.739161,1.524699,1.400854,2.896565,5.818518,0.460972,0.070285,0.004835,0.004501,0.000599,0.276462,0.356682,6.636256,0.231,144.44,41.734,7.309,18.27,1.14,1.158,84.678,73.236,8.112,5.072,186.611,18.908,404.69,5747.237,63.0,61.6637
1989-11-01,1.89987,1.512263,1.311278,0.167442,4.890853,0.459296,0.074172,0.004623,0.003697,0.000419,0.276819,0.359731,5.70988,1.534514,1.630263,2.799093,5.962743,0.459296,0.074172,0.004623,0.003697,0.000419,0.276819,0.359731,6.77871,0.284,145.585,42.77,7.602,18.261,1.269,0.99,82.523,85.344,7.63,5.505,184.394,17.561,415.712,5789.058333333333,63.06666666666667,61.81596666666667
1989-12-01,1.619899,1.566964,1.319148,0.156677,4.662688,0.537442,0.076402,0.004948,0.003465,0.000219,0.28252,0.367555,5.567685,1.788196,2.232167,3.157566,7.175947,0.537442,0.076402,0.004948,0.003465,0.000219,0.28252,0.367555,8.079173,0.192,169.28,52.245,9.881,21.673,1.997,0.826,85.938,117.207,8.826,4.742,213.685,27.365,500.573,5830.879666666667,63.13333333333333,61.96823333333333
1990-01-01,1.978864,1.664082,1.356802,0.179531,5.179279,0.583273,0.083078,0.005514,0.003015,0.001028,0.236692,0.329327,6.091879,1.651617,2.214586,2.849383,6.71583,0.583273,0.083078,0.005514,0.003015,0.001028,0.236692,0.329327,7.627286,0.207,156.845,42.507,7.4,19.682,1.112,1.116,77.043,116.252,12.11,6.296,190.835,23.362,464.457,5872.701,63.2,62.1205
1990-02-01,1.792179,1.48246,1.217552,0.165224,4.657415,0.528705,0.086122,0.005032,0.003256,0.000789,0.226266,0.321465,5.507584,1.465526,1.907248,2.597232,5.970118,0.528705,0.086122,0.005032,0.003256,0.000789,0.226266,0.321465,6.816815,0.225,139.307,39.295,6.79,17.022,1.101,1.168,75.197,100.053,8.601,5.399,174.274,19.475,414.108,5901.81,63.13333333333333,62.2649
